# Norisring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
628.7624,329.3838,-180.1715,0.0000,0.000,4.802,5.498,1.0000
633.7655,325.5226,-176.9899,0.0000,0.000,4.812,5.488,1.0000
638.7696,321.7024,-173.7578,0.0000,0.000,4.821,5.479,1.0000
643.7748,317.9202,-170.4795,0.0000,0.000,4.831,5.469,1.0000
648.7799,314.1588,-167.1774,0.0000,0.000,4.840,5.460,1.0000
653.7836,310.4005,-163.8743,0.0000,0.000,4.850,5.450,1.0000
658.7840,306.6273,-160.5928,0.0000,0.000,4.860,5.440,1.0000
663.7802,302.8216,-157.3557,0.0000,0.000,4.869,5.431,1.0000
668.7718,298.9657,-154.1859,0.0000,0.000,4.879,5.421,1.0000
673.7602,295.0419,-151.1057,0.0000,0.000,4.889,5.411,1.0000
678.7480,291.0443,-148.1228,0.0000,0.000,4.901,5.399,1.0000
683.7376,286.9822,-145.2254,0.0000,0.000,4.931,5.369,1.0000
688.7301,282.8658,-142.4004,0.0000,0.000,4.961,5.339,1.0000
693.7260,278.7053,-139.6347,0.0000,0.000,4.991,5.309,1.0000
698.7247,274.5111,-136.9152,0.0000,0.000,5.032,5.268,1.0000
703.7254,270.2934,-134.2286,0.0000,0.000,5.080,5.220,1.0000
708.7266,266.0625,-131.5618,0.0000,0.000,5.128,5.172,1.0000
713.7271,261.8259,-128.9054,0.0000,0.000,5.176,5.124,1.0000
718.7270,257.5846,-126.2577,0.0000,0.000,5.223,5.077,1.0000
723.7262,253.3387,-123.6186,0.0000,0.000,5.196,5.104,1.0000
728.7249,249.0884,-120.9877,0.0000,0.000,5.169,5.131,1.0000
733.7231,244.8338,-118.3647,0.0000,0.000,5.142,5.158,1.0000
738.7209,240.5750,-115.7493,0.0000,0.000,5.114,5.186,1.0000
743.7183,236.3122,-113.1411,0.0000,0.000,5.087,5.213,1.0000
748.7154,232.0455,-110.5399,0.0000,0.000,5.060,5.240,1.0000
753.7122,227.7750,-107.9454,0.0000,0.000,5.033,5.267,1.0000
758.7089,223.5009,-105.3573,0.0000,0.000,5.006,5.294,1.0000
763.7054,219.2233,-102.7752,0.0000,0.000,4.979,5.321,1.0000
768.7018,214.9423,-100.1988,0.0000,0.000,5.179,5.481,1.0000
773.6982,210.6581,-97.6279,0.0000,0.000,5.700,5.827,1.0000
778.6947,206.3708,-95.0620,0.0000,0.000,6.221,6.172,1.0000
783.6912,202.0806,-92.5010,0.0000,0.000,6.742,6.518,1.0000
788.6878,197.7875,-89.9445,0.0000,0.000,7.019,6.800,1.0000
793.6846,193.4917,-87.3922,0.0000,0.000,7.215,7.062,1.0000
798.6816,189.1934,-84.8437,0.0000,0.000,7.411,7.323,1.0000
803.6789,184.8926,-82.2988,0.0000,0.000,7.608,7.584,1.0000
808.6765,180.5896,-79.7572,0.0000,0.000,7.804,7.846,1.0000
813.6745,176.2844,-77.2186,0.0000,0.000,8.001,8.107,1.0000
818.6729,171.9771,-74.6826,0.0000,0.000,8.197,8.368,1.0000
823.6717,167.6680,-72.1489,0.0000,0.000,8.243,8.407,1.0000
828.6710,163.3571,-69.6172,0.0000,0.000,8.255,8.395,1.0000
833.6708,159.0446,-67.0873,0.0000,0.000,8.267,8.383,1.0000
838.6712,154.7306,-64.5588,0.0000,0.000,8.278,8.372,1.0000
843.6722,150.4153,-62.0314,0.0000,0.000,8.290,8.360,1.0000
848.6738,146.0987,-59.5047,0.0000,0.000,8.302,8.348,1.0000
853.6762,141.7811,-56.9786,0.0000,0.000,8.314,8.336,1.0000
858.6786,137.4628,-54.4533,0.0000,0.000,8.326,8.324,1.0000
863.6798,133.1449,-51.9298,0.0000,0.000,8.337,8.313,1.0000
868.6783,128.8284,-49.4095,0.0000,0.000,8.349,8.301,1.0000
873.6726,124.5142,-46.8934,0.0000,0.000,8.361,8.289,1.0000
878.6614,120.2033,-44.3827,0.0000,0.000,8.373,8.277,1.0000
883.6431,115.8967,-41.8786,0.0000,0.000,8.387,8.270,1.0000
888.6163,111.5954,-39.3822,0.0000,0.000,8.420,8.313,1.0000
893.5879,107.3042,-36.8718,0.0000,0.000,8.453,8.357,1.0000
898.5851,103.0370,-34.2711,0.0000,0.000,8.486,8.400,1.0000
903.6426,98.8090,-31.4958,0.0000,0.000,8.519,8.443,1.0000
908.7882,94.6523,-28.4629,0.0000,0.000,8.941,8.029,1.0000
913.8344,90.8781,-25.1132,0.0000,0.000,9.407,7.563,1.0000
918.5096,88.0282,-21.4072,0.0000,0.000,9.872,7.098,1.0000
922.8363,86.6510,-17.3055,0.0000,0.000,9.487,7.483,1.0000
927.3535,87.1006,-12.8108,0.0000,0.000,8.988,7.982,1.0000
932.4203,88.9479,-8.0927,0.0000,0.000,8.700,8.220,1.0000
937.8261,91.5661,-3.3632,0.0000,0.000,8.574,8.257,1.0000
943.1383,94.3362,1.1695,0.0000,0.000,8.449,8.294,1.0000
948.1381,96.9271,5.4456,0.0000,0.000,8.324,8.332,1.0000
952.9575,99.3779,9.5954,0.0000,0.000,8.198,8.369,1.0000
957.7527,101.7521,13.7616,0.0000,0.000,8.073,8.406,1.0000
962.6626,104.1135,18.0663,0.0000,0.000,7.947,8.443,1.0000
967.6947,106.5293,22.4806,0.0000,0.000,7.822,8.480,1.0000
972.7985,109.0681,26.9082,0.0000,0.000,7.697,8.517,1.0000
977.9294,111.7975,31.2528,0.0000,0.000,7.571,8.554,1.0000
983.0210,114.6154,35.4936,0.0000,0.000,7.446,8.591,1.0000
987.9434,117.0410,39.7769,0.0000,0.000,7.320,8.628,1.0000
992.6824,118.5429,44.2716,0.0000,0.000,7.195,8.665,1.0000
997.4776,118.7116,49.0639,0.0000,0.000,7.315,8.545,1.0000
1002.4425,117.6266,53.9087,0.0000,0.000,7.435,8.425,1.0000
1007.4869,115.4895,58.4781,0.0000,0.000,7.506,8.493,1.0000
1012.4574,112.5021,62.4506,0.0000,0.000,7.567,8.595,1.0000
1017.3568,108.8677,65.7363,0.0000,0.000,7.616,8.665,1.0000
1022.3027,104.7923,68.5386,0.0000,0.000,7.636,8.650,1.0000
1027.3067,100.4818,71.0801,0.0000,0.000,7.656,8.636,1.0000
1032.3226,96.1235,73.5630,0.0000,0.000,7.676,8.621,1.0000
1037.3328,91.7734,76.0487,0.0000,0.000,7.696,8.606,1.0000
1042.3382,87.4305,78.5373,0.0000,0.000,7.715,8.592,1.0000
1047.3397,83.0939,81.0289,0.0000,0.000,7.735,8.577,1.0000
1052.3382,78.7622,83.5233,0.0000,0.000,7.755,8.562,1.0000
1057.3347,74.4346,86.0207,0.0000,0.000,7.775,8.548,1.0000
1062.3302,70.1098,88.5209,0.0000,0.000,7.795,8.533,1.0000
1067.3255,65.7868,91.0239,0.0000,0.000,7.814,8.518,1.0000
1072.3212,61.4649,93.5295,0.0000,0.000,7.834,8.504,1.0000
1077.3171,57.1441,96.0374,0.0000,0.000,7.854,8.489,1.0000
1082.3132,52.8241,98.5472,0.0000,0.000,7.874,8.474,1.0000
1087.3096,48.5048,101.0587,0.0000,0.000,7.893,8.460,1.0000
1092.3063,44.1860,103.5715,0.0000,0.000,7.913,8.445,1.0000
1097.3031,39.8674,106.0852,0.0000,0.000,7.933,8.430,1.0000
1102.3002,35.5490,108.5996,0.0000,0.000,7.953,8.416,1.0000
1107.2975,31.2305,111.1142,0.0000,0.000,7.973,8.401,1.0000
1112.2950,26.9118,113.6289,0.0000,0.000,7.992,8.386,1.0000
1117.2927,22.5926,116.1432,0.0000,0.000,8.012,8.372,1.0000
1122.2905,18.2729,118.6568,0.0000,0.000,8.032,8.357,1.0000
1127.2885,13.9524,121.1694,0.0000,0.000,8.052,8.342,1.0000
1132.2867,9.6309,123.6807,0.0000,0.000,8.072,8.328,1.0000
1137.2850,5.3083,126.1903,0.0000,0.000,8.091,8.313,1.0000
1142.2834,0.9845,128.6980,0.0000,0.000,8.111,8.299,1.0000
1147.2819,-3.3404,131.2041,0.0000,0.000,8.131,8.284,1.0000
1152.2806,-7.6664,133.7085,0.0000,0.000,8.151,8.269,1.0000
1157.2793,-11.9933,136.2116,0.0000,0.000,8.171,8.255,1.0000
1162.2781,-16.3209,138.7135,0.0000,0.000,8.190,8.240,1.0000
1167.2769,-20.6492,141.2143,0.0000,0.000,8.210,8.225,1.0000
1172.2758,-24.9781,143.7143,0.0000,0.000,8.230,8.211,1.0000
1177.2747,-29.3074,146.2135,0.0000,0.000,8.250,8.196,1.0000
1182.2736,-33.6371,148.7122,0.0000,0.000,8.270,8.181,1.0000
1187.2726,-37.9669,151.2106,0.0000,0.000,8.289,8.167,1.0000
1192.2715,-42.2968,153.7088,0.0000,0.000,8.309,8.152,1.0000
1197.2703,-46.6267,156.2069,0.0000,0.000,8.329,8.137,1.0000
1202.2692,-50.9564,158.7052,0.0000,0.000,8.349,8.123,1.0000
1207.2679,-55.2859,161.2038,0.0000,0.000,8.368,8.108,1.0000
1212.2666,-59.6150,163.7029,0.0000,0.000,8.388,8.093,1.0000
1217.2652,-63.9437,166.2027,0.0000,0.000,8.408,8.079,1.0000
1222.2636,-68.2717,168.7033,0.0000,0.000,8.428,8.064,1.0000
1227.2619,-72.5990,171.2048,0.0000,0.000,8.448,8.049,1.0000
1232.2601,-76.9254,173.7076,0.0000,0.000,8.467,8.035,1.0000
1237.2582,-81.2509,176.2117,0.0000,0.000,8.487,8.020,1.0000
1242.2560,-85.5753,178.7173,0.0000,0.000,8.507,8.005,1.0000
1247.2537,-89.8985,181.2246,0.0000,0.000,8.527,7.991,1.0000
1252.2512,-94.2205,183.7337,0.0000,0.000,8.547,7.976,1.0000
1257.2485,-98.5410,186.2449,0.0000,0.000,8.566,7.961,1.0000
1262.2455,-102.8599,188.7582,0.0000,0.000,8.586,7.947,1.0000
1267.2423,-107.1772,191.2739,0.0000,0.000,8.606,7.932,1.0000
1272.2388,-111.4928,193.7922,0.0000,0.000,8.626,7.917,1.0000
1277.2351,-115.8065,196.3131,0.0000,0.000,8.646,7.903,1.0000
1282.2311,-120.1181,198.8369,0.0000,0.000,8.665,7.888,1.0000
1287.2269,-124.4280,201.3633,0.0000,0.000,8.685,7.873,1.0000
1292.2225,-128.7369,203.8911,0.0000,0.000,8.705,7.859,1.0000
1297.2182,-133.0455,206.4194,0.0000,0.000,8.725,7.844,1.0000
1302.2139,-137.3545,208.9472,0.0000,0.000,8.745,7.829,1.0000
1307.2098,-141.6647,211.4733,0.0000,0.000,8.764,7.815,1.0000
1312.2060,-145.9768,213.9967,0.0000,0.000,8.784,7.800,1.0000
1317.2026,-150.2916,216.5165,0.0000,0.000,8.804,7.785,1.0000
1322.1998,-154.6097,219.0314,0.0000,0.000,8.824,7.771,1.0000
1327.1976,-158.9320,221.5406,0.0000,0.000,8.844,7.756,1.0000
1332.1962,-163.2592,224.0429,0.0000,0.000,8.863,7.741,1.0000
1337.1957,-167.5920,226.5373,0.0000,0.000,8.883,7.727,1.0000
1342.1963,-171.9312,229.0227,0.0000,0.000,8.903,7.712,1.0000
1347.1980,-176.2774,231.4982,0.0000,0.000,8.923,7.697,1.0000
1352.2012,-180.6315,233.9625,0.0000,0.000,8.942,7.683,1.0000
1357.2057,-184.9935,236.4159,0.0000,0.000,8.962,7.668,1.0000
1362.2112,-189.3604,238.8622,0.0000,0.000,8.982,7.653,1.0000
1367.2169,-193.7286,241.3067,0.0000,0.000,9.002,7.639,1.0000
1372.2222,-198.0945,243.7546,0.0000,0.000,9.022,7.624,1.0000
1377.2264,-202.4543,246.2111,0.0000,0.000,9.041,7.609,1.0000
1382.2290,-206.8044,248.6814,0.0000,0.000,9.061,7.595,1.0000
1387.2294,-211.1412,251.1707,0.0000,0.000,9.081,7.580,1.0000
1392.2271,-215.4609,253.6841,0.0000,0.000,9.101,7.565,1.0000
1397.2219,-219.7600,256.2269,0.0000,0.000,9.121,7.551,1.0000
1402.2134,-224.0346,258.8042,0.0000,0.000,9.140,7.536,1.0000
1407.2017,-228.2812,261.4213,0.0000,0.000,9.160,7.521,1.0000
1412.1868,-232.4962,264.0832,0.0000,0.000,9.180,7.507,1.0000
1417.1692,-236.6757,266.7953,0.0000,0.000,9.200,7.492,1.0000
1422.1494,-240.8162,269.5627,0.0000,0.000,9.220,7.477,1.0000
1427.1283,-244.9144,272.3902,0.0000,0.000,9.222,7.478,1.0000
1432.1077,-248.9717,275.2768,0.0000,0.000,9.200,7.500,1.0000
1437.0896,-252.9937,278.2168,0.0000,0.000,9.179,7.521,1.0000
1442.0760,-256.9861,281.2042,0.0000,0.000,9.157,7.543,1.0000
1447.0684,-260.9546,284.2332,0.0000,0.000,9.136,7.564,1.0000
1452.0681,-264.9049,287.2979,0.0000,0.000,9.114,7.586,1.0000
1457.0762,-268.8425,290.3923,0.0000,0.000,9.093,7.607,1.0000
1462.0934,-272.7727,293.5112,0.0000,0.000,9.072,7.628,1.0000
1467.1135,-276.6731,296.6716,0.0000,0.000,9.050,7.650,1.0000
1472.1223,-280.4842,299.9217,0.0000,0.000,9.029,7.671,1.0000
1477.1108,-284.1439,303.3116,0.0000,0.000,9.007,7.693,1.0000
1482.0808,-287.5992,306.8840,0.0000,0.000,8.985,7.723,1.0000
1487.0470,-290.8721,310.6191,0.0000,0.000,8.960,7.813,1.0000
1492.0191,-294.0203,314.4676,0.0000,0.000,8.935,7.903,1.0000
1496.9991,-297.1013,318.3802,0.0000,0.000,8.910,7.993,1.0000
1501.9855,-300.1582,322.3197,0.0000,0.000,8.885,8.083,1.0000
1506.9773,-303.1990,326.2783,0.0000,0.000,8.860,8.174,1.0000
1511.9735,-306.2269,330.2525,0.0000,0.000,8.835,8.264,1.0000
1516.9734,-309.2449,334.2388,0.0000,0.000,8.810,8.354,1.0000
1521.9759,-312.2562,338.2334,0.0000,0.000,8.785,8.444,1.0000
1526.9800,-315.2637,342.2329,0.0000,0.000,8.760,8.534,1.0000
1531.9847,-318.2705,346.2337,0.0000,0.000,8.735,8.624,1.0000
1536.9892,-321.2795,350.2326,0.0000,0.000,8.710,8.714,1.0000
1541.9928,-324.2917,354.2279,0.0000,0.000,8.684,8.805,1.0000
1546.9952,-327.3081,358.2186,0.0000,0.000,8.659,8.895,1.0000
1551.9959,-330.3294,362.2034,0.0000,0.000,8.634,8.985,1.0000
1556.9944,-333.3564,366.1811,0.0000,0.000,8.609,9.075,1.0000
1561.9903,-336.3899,370.1506,0.0000,0.000,8.584,9.165,1.0000
1566.9833,-339.4308,374.1107,0.0000,0.000,8.559,9.255,1.0000
1571.9731,-342.4795,378.0609,0.0000,0.000,8.534,9.346,1.0000
1576.9609,-345.5327,382.0050,0.0000,0.000,8.509,9.436,1.0000
1581.9487,-348.5855,385.9494,0.0000,0.000,8.484,9.526,1.0000
1586.9384,-351.6330,389.9004,0.0000,0.000,8.459,9.616,1.0000
1591.9320,-354.6704,393.8641,0.0000,0.000,8.434,9.706,1.0000
1596.9317,-357.6926,397.8468,0.0000,0.000,8.409,9.796,1.0000
1601.9394,-360.6948,401.8549,0.0000,0.000,8.384,9.886,1.0000
1606.9572,-363.6727,405.8935,0.0000,0.000,8.359,9.977,1.0000
1611.9815,-366.6354,409.9513,0.0000,0.000,8.333,10.067,1.0000
1617.0034,-369.6026,414.0029,0.0000,0.000,8.308,10.157,1.0000
1622.0142,-372.5943,418.0226,0.0000,0.000,8.283,10.247,1.0000
1627.0060,-375.6305,421.9847,0.0000,0.000,8.258,10.337,1.0000
