# Circuit de Spa-Francorchamps — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
924.1773,226.7352,46.2430,0.0000,0.000,4.804,4.848,1.0000
929.1760,230.1013,42.5476,0.0000,0.000,4.803,4.854,1.0000
934.1747,233.4675,38.8522,0.0000,0.000,4.801,4.859,1.0000
939.1735,236.8338,35.1569,0.0000,0.000,4.799,4.864,1.0000
944.1723,240.2004,31.4617,0.0000,0.000,4.797,4.869,1.0000
949.1712,243.5674,27.7668,0.0000,0.000,4.795,4.875,1.0000
954.1701,246.9349,24.0723,0.0000,0.000,4.794,4.880,1.0000
959.1691,250.3030,20.3782,0.0000,0.000,4.792,4.885,1.0000
964.1682,253.6718,16.6848,0.0000,0.000,4.790,4.891,1.0000
969.1672,257.0415,12.9921,0.0000,0.000,4.788,4.896,1.0000
974.1662,260.4122,9.3004,0.0000,0.000,4.786,4.901,1.0000
979.1651,263.7841,5.6100,0.0000,0.000,4.785,4.906,1.0000
984.1638,267.1573,1.9210,0.0000,0.000,4.783,4.912,1.0000
989.1624,270.5319,-1.7664,0.0000,0.000,4.781,4.917,1.0000
994.1607,273.9082,-5.4520,0.0000,0.000,4.779,4.922,1.0000
999.1586,277.2863,-9.1355,0.0000,0.000,4.777,4.928,1.0000
1004.1562,280.6662,-12.8168,0.0000,0.000,4.776,4.933,1.0000
1009.1535,284.0483,-16.4957,0.0000,0.000,4.774,4.938,1.0000
1014.1502,287.4328,-20.1717,0.0000,0.000,4.786,4.912,1.0000
1019.1468,290.8252,-23.8401,0.0000,0.000,4.804,4.875,1.0000
1024.1435,294.2344,-27.4931,0.0000,0.000,4.821,4.838,1.0000
1029.1411,297.6697,-31.1228,0.0000,0.000,4.839,4.801,1.0000
1034.1405,301.1403,-34.7212,0.0000,0.000,4.856,4.764,1.0000
1039.1427,304.6552,-38.2804,0.0000,0.000,4.783,4.766,1.0000
1044.1473,308.2271,-41.7858,0.0000,0.000,4.437,4.886,1.0000
1049.1461,311.8821,-45.1958,0.0000,0.000,4.113,4.977,1.0000
1054.1327,315.6502,-48.4620,0.0000,0.000,4.144,4.591,1.0000
1059.1069,319.5609,-51.5359,0.0000,0.000,4.175,4.204,1.0000
1064.0767,323.6442,-54.3690,0.0000,0.000,4.193,4.329,1.0000
1069.0595,327.9217,-56.9245,0.0000,0.000,4.209,4.498,1.0000
1074.0675,332.3554,-59.2531,0.0000,0.000,4.226,4.667,1.0000
1079.0949,336.8797,-61.4452,0.0000,0.000,4.310,4.710,1.0000
1084.1250,341.4288,-63.5919,0.0000,0.000,4.484,4.586,1.0000
1089.1379,345.9371,-65.7837,0.0000,0.000,4.658,4.462,1.0000
1094.1174,350.3391,-68.1114,0.0000,0.000,4.833,4.339,1.0000
1099.0703,354.6146,-70.6117,0.0000,0.000,4.752,4.378,1.0000
1104.0305,358.8459,-73.1999,0.0000,0.000,4.607,4.459,1.0000
1109.0276,363.1276,-75.7764,0.0000,0.000,4.463,4.539,1.0000
1114.0634,367.4692,-78.3279,0.0000,0.000,4.318,4.620,1.0000
1119.1012,371.7683,-80.9541,0.0000,0.000,4.355,4.576,1.0000
1124.1104,375.9188,-83.7587,0.0000,0.000,4.459,4.487,1.0000
1129.0908,379.8780,-86.7801,0.0000,0.000,4.633,4.333,1.0000
1134.0561,383.6527,-90.0059,0.0000,0.000,4.892,4.100,1.0000
1139.0181,387.2511,-93.4224,0.0000,0.000,4.695,4.308,1.0000
1143.9859,390.6813,-97.0160,0.0000,0.000,4.506,4.508,1.0000
1148.9666,393.9514,-100.7727,0.0000,0.000,4.576,4.455,1.0000
1153.9637,397.0687,-104.6783,0.0000,0.000,4.638,4.419,1.0000
1158.9751,400.0369,-108.7161,0.0000,0.000,4.635,4.522,1.0000
1163.9959,402.8589,-112.8688,0.0000,0.000,4.632,4.625,1.0000
1169.0197,405.5375,-117.1189,0.0000,0.000,4.649,4.635,1.0000
