# Suzuka Circuit — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
849.9601,385.6744,-661.8107,0.0000,0.000,5.103,4.826,1.0000
854.9995,380.6832,-662.5055,0.0000,0.000,5.099,4.867,1.0000
860.0377,375.6536,-662.7995,0.0000,0.000,5.123,4.816,1.0000
865.0663,370.6262,-662.6878,0.0000,0.000,5.093,4.802,1.0000
870.0779,365.6419,-662.1654,0.0000,0.000,5.027,4.812,1.0000
875.0675,360.7412,-661.2273,0.0000,0.000,5.039,4.784,1.0000
880.0333,355.9650,-659.8686,0.0000,0.000,5.135,4.716,1.0000
884.9777,351.3538,-658.0842,0.0000,0.000,5.145,4.726,1.0000
889.9086,346.9485,-655.8691,0.0000,0.000,5.028,4.852,1.0000
894.8403,342.7897,-653.2183,0.0000,0.000,4.978,4.830,1.0000
899.7947,338.9078,-650.1398,0.0000,0.000,5.028,4.592,1.0000
904.7895,335.2894,-646.6967,0.0000,0.000,5.074,4.451,1.0000
909.8232,331.9096,-642.9665,0.0000,0.000,5.114,4.462,1.0000
914.8775,328.7433,-639.0268,0.0000,0.000,5.131,4.475,1.0000
919.9218,325.7655,-634.9552,0.0000,0.000,5.001,4.497,1.0000
924.9329,322.9451,-630.8133,0.0000,0.000,4.871,4.520,1.0000
929.9206,320.2363,-626.6252,0.0000,0.000,4.741,4.543,1.0000
934.8971,317.5914,-622.4097,0.0000,0.000,4.611,4.565,1.0000
939.8721,314.9628,-618.1858,0.0000,0.000,4.482,4.588,1.0000
944.8542,312.3069,-613.9707,0.0000,0.000,4.408,4.602,1.0000
949.8452,309.6136,-609.7688,0.0000,0.000,4.418,4.603,1.0000
954.8437,306.8879,-605.5789,0.0000,0.000,4.428,4.603,1.0000
959.8480,304.1353,-601.3996,0.0000,0.000,4.438,4.604,1.0000
964.8567,301.3609,-597.2295,0.0000,0.000,4.448,4.605,1.0000
969.8678,298.5702,-593.0673,0.0000,0.000,4.458,4.606,1.0000
974.8798,295.7683,-588.9117,0.0000,0.000,4.467,4.607,1.0000
979.8908,292.9606,-584.7612,0.0000,0.000,4.477,4.607,1.0000
984.8989,290.1523,-580.6145,0.0000,0.000,4.487,4.608,1.0000
989.9025,287.3487,-576.4703,0.0000,0.000,4.497,4.609,1.0000
994.9013,284.5519,-572.3270,0.0000,0.000,4.507,4.610,1.0000
999.8967,281.7623,-568.1831,0.0000,0.000,4.517,4.611,1.0000
1004.8899,278.9798,-564.0370,0.0000,0.000,4.527,4.611,1.0000
1009.8822,276.2045,-559.8872,0.0000,0.000,4.537,4.612,1.0000
1014.8748,273.4366,-555.7322,0.0000,0.000,4.547,4.613,1.0000
1019.8690,270.6760,-551.5703,0.0000,0.000,4.557,4.614,1.0000
1024.8660,267.9230,-547.4000,0.0000,0.000,4.567,4.614,1.0000
1029.8672,265.1775,-543.2198,0.0000,0.000,4.577,4.615,1.0000
1034.8737,262.4396,-539.0282,0.0000,0.000,4.587,4.616,1.0000
1039.8853,259.7043,-534.8290,0.0000,0.000,4.597,4.617,1.0000
1044.8993,256.9603,-530.6325,0.0000,0.000,4.607,4.618,1.0000
1049.9130,254.1957,-526.4498,0.0000,0.000,4.617,4.618,1.0000
1054.9242,251.3988,-522.2918,0.0000,0.000,4.627,4.619,1.0000
1059.9308,248.5576,-518.1694,0.0000,0.000,4.637,4.620,1.0000
1064.9313,245.6606,-514.0937,0.0000,0.000,4.572,4.702,1.0000
1069.9249,242.6957,-510.0755,0.0000,0.000,4.481,4.810,1.0000
1074.9117,239.6512,-506.1259,0.0000,0.000,4.390,4.919,1.0000
1079.8927,236.5145,-502.2567,0.0000,0.000,4.299,5.028,1.0000
1084.8665,233.2607,-498.4948,0.0000,0.000,4.296,5.015,1.0000
1089.8335,229.8554,-494.8788,0.0000,0.000,4.392,4.862,1.0000
1094.8006,226.2639,-491.4476,0.0000,0.000,4.479,4.741,1.0000
1099.7829,222.4515,-488.2400,0.0000,0.000,4.530,4.744,1.0000
1104.8006,218.3903,-485.2930,0.0000,0.000,4.580,4.747,1.0000
1109.8486,214.1014,-482.6308,0.0000,0.000,4.652,4.666,1.0000
1114.9058,209.6283,-480.2715,0.0000,0.000,4.723,4.584,1.0000
1119.9499,205.0143,-478.2332,0.0000,0.000,4.653,4.640,1.0000
1124.9588,200.3027,-476.5336,0.0000,0.000,4.545,4.731,1.0000
