# Yas Marina Circuit — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
615.1034,373.6665,255.7884,0.0000,0.000,6.375,6.208,1.0000
620.0435,372.6072,260.6136,0.0000,0.000,6.319,6.144,1.0000
624.9684,371.5410,265.4217,0.0000,0.000,6.201,6.359,1.0000
629.9138,370.3910,270.2315,0.0000,0.000,6.070,6.483,1.0000
634.9194,369.0794,275.0622,0.0000,0.000,5.886,6.223,1.0000
640.0256,367.5281,279.9271,0.0000,0.000,5.881,5.998,1.0000
645.1849,365.6584,284.7357,0.0000,0.000,6.213,5.842,1.0000
650.2892,363.3906,289.3085,0.0000,0.000,6.207,6.195,1.0000
655.2693,360.6452,293.4636,0.0000,0.000,6.127,6.651,1.0000
660.1217,357.3429,297.0189,0.0000,0.000,6.221,6.727,1.0000
664.9437,353.4632,299.8823,0.0000,0.000,6.295,6.789,1.0000
669.8484,349.1317,302.1832,0.0000,0.000,6.343,6.834,1.0000
674.8590,344.4956,304.0842,0.0000,0.000,6.372,6.751,1.0000
679.9327,339.7025,305.7481,0.0000,0.000,6.395,6.651,1.0000
684.9989,334.8882,307.3255,0.0000,0.000,6.410,6.589,1.0000
690.0353,330.0940,308.8684,0.0000,0.000,6.426,6.526,1.0000
695.0478,325.3150,310.3809,0.0000,0.000,6.441,6.463,1.0000
700.0425,320.5464,311.8664,0.0000,0.000,6.456,6.401,1.0000
705.0253,315.7830,313.3288,0.0000,0.000,6.471,6.338,1.0000
710.0023,311.0198,314.7715,0.0000,0.000,6.487,6.275,1.0000
714.9793,306.2516,316.1982,0.0000,0.000,6.502,6.213,1.0000
719.9623,301.4736,317.6126,0.0000,0.000,6.517,6.150,1.0000
724.9572,296.6805,319.0183,0.0000,0.000,6.532,6.087,1.0000
729.9676,291.8715,320.4244,0.0000,0.000,6.548,6.025,1.0000
734.9868,287.0631,321.8639,0.0000,0.000,6.563,5.962,1.0000
740.0062,282.2770,323.3764,0.0000,0.000,6.578,5.899,1.0000
745.0194,277.5345,325.0014,0.0000,0.000,6.594,5.837,1.0000
750.0228,272.8571,326.7777,0.0000,0.000,6.609,5.774,1.0000
755.0147,268.2647,328.7347,0.0000,0.000,6.492,5.766,1.0000
759.9952,263.7765,330.8936,0.0000,0.000,6.345,5.769,1.0000
764.9680,259.4112,333.2754,0.0000,0.000,6.197,5.773,1.0000
769.9411,255.1879,335.9013,0.0000,0.000,6.125,5.812,1.0000
774.9268,251.1050,338.7626,0.0000,0.000,6.195,5.915,1.0000
779.9316,247.1125,341.7807,0.0000,0.000,6.265,6.018,1.0000
784.9513,243.1538,344.8670,0.0000,0.000,6.335,6.121,1.0000
789.9768,239.1718,347.9329,0.0000,0.000,6.405,6.224,1.0000
795.0008,235.1211,350.9048,0.0000,0.000,6.450,6.228,1.0000
800.0157,231.0471,353.8292,0.0000,0.000,6.486,6.192,1.0000
805.0114,227.0377,356.8094,0.0000,0.000,6.521,6.156,1.0000
809.9841,223.1813,359.9488,0.0000,0.000,6.556,6.121,1.0000
814.9481,219.5534,363.3369,0.0000,0.000,6.571,6.159,1.0000
819.9268,216.1277,366.9497,0.0000,0.000,6.582,6.212,1.0000
824.9282,212.8306,370.7105,0.0000,0.000,6.593,6.266,1.0000
829.9478,209.5877,374.5419,0.0000,0.000,6.578,6.329,1.0000
834.9752,206.3264,378.3680,0.0000,0.000,6.506,6.411,1.0000
840.0009,203.0324,382.1637,0.0000,0.000,6.434,6.493,1.0000
845.0159,199.7709,385.9732,0.0000,0.000,6.363,6.574,1.0000
850.0127,196.6127,389.8454,0.0000,0.000,6.316,6.325,1.0000
854.9905,193.6286,393.8296,0.0000,0.000,6.281,5.930,1.0000
859.9583,190.8744,397.9640,0.0000,0.000,6.327,5.880,1.0000
864.9304,188.3422,402.2430,0.0000,0.000,6.394,5.914,1.0000
869.9169,186.0080,406.6495,0.0000,0.000,6.461,5.948,1.0000
874.9237,183.8476,411.1661,0.0000,0.000,6.432,5.986,1.0000
879.9520,181.8396,415.7761,0.0000,0.000,6.367,6.027,1.0000
884.9879,180.0067,420.4665,0.0000,0.000,6.301,6.068,1.0000
890.0110,178.4060,425.2278,0.0000,0.000,6.318,6.110,1.0000
895.0084,177.0959,430.0505,0.0000,0.000,6.434,6.155,1.0000
899.9779,176.1296,434.9251,0.0000,0.000,6.550,6.200,1.0000
904.9396,175.4803,439.8441,0.0000,0.000,6.848,6.340,1.0000
909.9146,175.0586,444.8012,0.0000,0.000,7.207,6.522,1.0000
914.9118,174.7732,449.7903,0.0000,0.000,7.274,6.579,1.0000
919.9323,174.5334,454.8051,0.0000,0.000,7.342,6.635,1.0000
924.9671,174.3062,459.8347,0.0000,0.000,7.409,6.691,1.0000
929.9913,174.1908,464.8575,0.0000,0.000,7.476,6.747,1.0000
934.9857,174.3044,469.8507,0.0000,0.000,7.543,6.803,1.0000
939.9476,174.7639,474.7912,0.0000,0.000,7.581,6.900,1.0000
944.8990,175.6656,479.6599,0.0000,0.000,7.522,7.131,1.0000
949.8729,176.9477,484.4656,0.0000,0.000,7.476,7.328,1.0000
954.8770,178.4775,489.2302,0.0000,0.000,7.479,7.393,1.0000
959.8991,180.1219,493.9755,0.0000,0.000,7.482,7.457,1.0000
964.9177,181.7495,498.7229,0.0000,0.000,7.486,7.522,1.0000
969.9230,183.3002,503.4819,0.0000,0.000,7.489,7.587,1.0000
974.9201,184.8066,508.2465,0.0000,0.000,7.464,7.577,1.0000
979.9139,186.3075,513.0094,0.0000,0.000,7.380,7.412,1.0000
984.9095,187.8411,517.7638,0.0000,0.000,7.297,7.247,1.0000
989.9093,189.4172,522.5087,0.0000,0.000,7.213,7.082,1.0000
994.9119,191.0096,527.2511,0.0000,0.000,7.130,6.917,1.0000
999.9152,192.5892,531.9984,0.0000,0.000,7.046,6.752,1.0000
1004.9174,194.1272,536.7584,0.0000,0.000,6.962,6.587,1.0000
1009.9177,195.5997,541.5370,0.0000,0.000,6.711,6.842,1.0000
1014.9164,197.0031,546.3345,0.0000,0.000,6.421,7.193,1.0000
1019.9137,198.3387,551.1501,0.0000,0.000,6.495,7.174,1.0000
1024.9100,199.6078,555.9825,0.0000,0.000,6.715,7.006,1.0000
1029.9056,200.8118,560.8309,0.0000,0.000,6.935,6.837,1.0000
1034.9008,201.9515,565.6943,0.0000,0.000,7.156,6.669,1.0000
1039.8960,203.0274,570.5722,0.0000,0.000,6.979,6.663,1.0000
1044.8915,204.0400,575.4640,0.0000,0.000,6.676,6.709,1.0000
1049.8877,204.9899,580.3691,0.0000,0.000,6.373,6.755,1.0000
1054.8849,205.8776,585.2868,0.0000,0.000,6.103,6.788,1.0000
1059.8833,206.7037,590.2165,0.0000,0.000,6.159,6.697,1.0000
1064.8834,207.4686,595.1577,0.0000,0.000,6.216,6.605,1.0000
1069.8852,208.1728,600.1097,0.0000,0.000,6.272,6.514,1.0000
1074.8890,208.8167,605.0719,0.0000,0.000,6.328,6.422,1.0000
1079.8942,209.3987,610.0431,0.0000,0.000,6.342,6.367,1.0000
1084.9000,209.9166,615.0221,0.0000,0.000,6.309,6.351,1.0000
1089.9059,210.3680,620.0076,0.0000,0.000,6.277,6.335,1.0000
1094.9113,210.7507,624.9983,0.0000,0.000,6.259,6.321,1.0000
1099.9156,211.0625,629.9930,0.0000,0.000,6.267,6.313,1.0000
1104.9186,211.3009,634.9902,0.0000,0.000,6.274,6.305,1.0000
1109.9198,211.4637,639.9888,0.0000,0.000,6.282,6.297,1.0000
1114.9193,211.5487,644.9875,0.0000,0.000,6.244,6.317,1.0000
1119.9170,211.5549,649.9852,0.0000,0.000,6.186,6.349,1.0000
1124.9139,211.4870,654.9817,0.0000,0.000,6.128,6.380,1.0000
1129.9108,211.3510,659.9768,0.0000,0.000,6.070,6.412,1.0000
1134.9084,211.1526,664.9705,0.0000,0.000,6.054,6.399,1.0000
1139.9071,210.8979,669.9627,0.0000,0.000,6.047,6.377,1.0000
1144.9071,210.5929,674.9533,0.0000,0.000,6.040,6.354,1.0000
1149.9084,210.2433,679.9424,0.0000,0.000,6.036,6.336,1.0000
1154.9108,209.8552,684.9297,0.0000,0.000,6.047,6.337,1.0000
1159.9141,209.4345,689.9153,0.0000,0.000,6.058,6.338,1.0000
1164.9181,208.9860,694.8992,0.0000,0.000,6.069,6.339,1.0000
1169.9226,208.5143,699.8814,0.0000,0.000,6.080,6.340,1.0000
1174.9273,208.0236,704.8620,0.0000,0.000,6.091,6.340,1.0000
1179.9320,207.5183,709.8410,0.0000,0.000,6.102,6.341,1.0000
1184.9362,207.0028,714.8187,0.0000,0.000,6.113,6.342,1.0000
1189.9397,206.4814,719.7950,0.0000,0.000,6.124,6.343,1.0000
1194.9422,205.9584,724.7700,0.0000,0.000,6.135,6.344,1.0000
1199.9431,205.4383,729.7438,0.0000,0.000,6.146,6.345,1.0000
