# Circuit Zandvoort — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
769.4368,112.1432,20.3622,0.0000,0.000,4.427,4.184,1.0000
774.4986,107.4684,18.4210,0.0000,0.000,4.507,4.099,1.0000
779.5711,102.7423,16.5787,0.0000,0.000,4.545,4.048,1.0000
784.6284,98.0196,14.7695,0.0000,0.000,4.463,4.095,1.0000
789.6498,93.3425,12.9424,0.0000,0.000,4.381,4.142,1.0000
794.6394,88.7042,11.1032,0.0000,0.000,4.300,4.189,1.0000
799.6073,84.0862,9.2717,0.0000,0.000,4.218,4.236,1.0000
804.5636,79.4701,7.4675,0.0000,0.000,4.136,4.284,1.0000
809.5185,74.8372,5.7103,0.0000,0.000,4.055,4.331,1.0000
814.4832,70.1692,4.0198,0.0000,0.000,4.105,4.278,1.0000
819.4699,65.4475,2.4155,0.0000,0.000,4.240,4.160,1.0000
824.4847,60.6696,0.8924,0.0000,0.000,4.375,4.042,1.0000
829.5161,55.8670,-0.6075,0.0000,0.000,4.423,4.038,1.0000
834.5495,51.0756,-2.1492,0.0000,0.000,4.314,4.236,1.0000
839.5720,46.3313,-3.7979,0.0000,0.000,4.205,4.434,1.0000
844.5760,41.6703,-5.6184,0.0000,0.000,4.096,4.632,1.0000
849.5622,37.1284,-7.6759,0.0000,0.000,4.242,4.635,1.0000
854.5420,32.7432,-10.0356,0.0000,0.000,4.392,4.623,1.0000
859.4998,28.6124,-12.7773,0.0000,0.000,4.509,4.606,1.0000
864.4078,24.9091,-15.9981,0.0000,0.000,4.185,4.888,1.0000
869.3089,21.8113,-19.7962,0.0000,0.000,4.211,4.673,1.0000
874.2949,19.4393,-24.1817,0.0000,0.000,4.435,4.222,1.0000
879.3655,17.7896,-28.9765,0.0000,0.000,4.545,4.444,1.0000
884.4557,16.8429,-33.9779,0.0000,0.000,4.573,4.564,1.0000
889.4920,16.5793,-39.0072,0.0000,0.000,4.705,4.818,1.0000
894.4780,16.9756,-43.9775,0.0000,0.000,4.754,5.060,1.0000
899.4330,18.0086,-48.8236,0.0000,0.000,4.584,5.137,1.0000
904.3721,19.6545,-53.4804,0.0000,0.000,4.452,4.896,1.0000
