# Hockenheimring — TUMFTM racetrack-database (LGPL-3.0), flat 2-D centre line + measured widths; upstream commit e59595d.
s_m,x_m,y_m,z_m,banking_deg,width_left_m,width_right_m,grip_scale
929.9058,280.0176,593.6253,0.0000,0.000,6.723,6.631,1.0000
934.9760,280.1335,588.5565,0.0000,0.000,6.463,6.701,1.0000
940.0220,280.3881,583.5168,0.0000,0.000,6.203,6.771,1.0000
945.0268,280.8492,578.5334,0.0000,0.000,5.943,6.841,1.0000
949.9819,281.5847,573.6331,0.0000,0.000,5.960,6.822,1.0000
954.8918,282.6624,568.8430,0.0000,0.000,6.001,6.794,1.0000
959.7768,284.1501,564.1900,0.0000,0.000,6.133,6.660,1.0000
964.6745,286.1027,559.6984,0.0000,0.000,6.313,6.468,1.0000
969.6148,288.4933,555.3750,0.0000,0.000,6.398,6.405,1.0000
974.6086,291.2632,551.2198,0.0000,0.000,6.340,6.538,1.0000
979.6528,294.3532,547.2328,0.0000,0.000,6.283,6.670,1.0000
984.7336,297.7045,543.4141,0.0000,0.000,6.224,6.750,1.0000
989.8281,301.2581,539.7635,0.0000,0.000,6.162,6.726,1.0000
994.9070,304.9551,536.2812,0.0000,0.000,6.100,6.702,1.0000
999.9451,308.7468,532.9637,0.0000,0.000,6.038,6.678,1.0000
1004.9483,312.6200,529.7965,0.0000,0.000,6.090,6.643,1.0000
1009.9279,316.5686,526.7626,0.0000,0.000,6.230,6.599,1.0000
1014.8936,320.5869,523.8451,0.0000,0.000,6.370,6.555,1.0000
1019.8539,324.6687,521.0269,0.0000,0.000,6.510,6.511,1.0000
1024.8158,328.8083,518.2911,0.0000,0.000,6.462,6.538,1.0000
1029.7856,332.9998,515.6207,0.0000,0.000,6.406,6.568,1.0000
1034.7679,337.2370,512.9999,0.0000,0.000,6.349,6.598,1.0000
1039.7624,341.5135,510.4199,0.0000,0.000,6.293,6.627,1.0000
1044.7670,345.8225,507.8745,0.0000,0.000,6.237,6.657,1.0000
1049.7793,350.1571,505.3577,0.0000,0.000,6.180,6.687,1.0000
1054.7968,354.5107,502.8633,0.0000,0.000,6.174,6.685,1.0000
1059.8169,358.8764,500.3851,0.0000,0.000,6.177,6.677,1.0000
1064.8366,363.2474,497.9170,0.0000,0.000,6.180,6.670,1.0000
1069.8532,367.6174,495.4534,0.0000,0.000,6.183,6.662,1.0000
1074.8660,371.9849,492.9930,0.0000,0.000,6.186,6.654,1.0000
1079.8752,376.3512,490.5379,0.0000,0.000,6.189,6.646,1.0000
1084.8812,380.7180,488.0902,0.0000,0.000,6.192,6.639,1.0000
1089.8845,385.0868,485.6517,0.0000,0.000,6.195,6.631,1.0000
1094.8855,389.4593,483.2245,0.0000,0.000,6.198,6.623,1.0000
1099.8845,393.8368,480.8106,0.0000,0.000,6.201,6.615,1.0000
1104.8820,398.2211,478.4121,0.0000,0.000,6.204,6.607,1.0000
1109.8784,402.6137,476.0308,0.0000,0.000,6.207,6.600,1.0000
1114.8744,407.0161,473.6690,0.0000,0.000,6.210,6.592,1.0000
1119.8704,411.4299,471.3284,0.0000,0.000,6.213,6.584,1.0000
1124.8669,415.8566,469.0112,0.0000,0.000,6.218,6.576,1.0000
1129.8646,420.2979,466.7194,0.0000,0.000,6.252,6.555,1.0000
1134.8642,424.7552,464.4550,0.0000,0.000,6.287,6.534,1.0000
1139.8663,429.2302,462.2199,0.0000,0.000,6.321,6.514,1.0000
1144.8712,433.7220,460.0124,0.0000,0.000,6.356,6.493,1.0000
1149.8784,438.2258,457.8243,0.0000,0.000,6.390,6.473,1.0000
1154.8871,442.7361,455.6463,0.0000,0.000,6.425,6.452,1.0000
1159.8963,447.2477,453.4696,0.0000,0.000,6.459,6.432,1.0000
1164.9053,451.7551,451.2849,0.0000,0.000,6.494,6.411,1.0000
1169.9131,456.2531,449.0833,0.0000,0.000,6.528,6.390,1.0000
1174.9192,460.7363,446.8558,0.0000,0.000,6.563,6.370,1.0000
1179.9231,465.2016,444.5974,0.0000,0.000,6.597,6.349,1.0000
1184.9254,469.6538,442.3169,0.0000,0.000,6.632,6.329,1.0000
1189.9265,474.0990,440.0254,0.0000,0.000,6.667,6.308,1.0000
1194.9265,478.5432,437.7341,0.0000,0.000,6.590,6.390,1.0000
1199.9260,482.9925,435.4544,0.0000,0.000,6.504,6.480,1.0000
1204.9251,487.4532,433.1974,0.0000,0.000,6.418,6.570,1.0000
1209.9247,491.9313,430.9743,0.0000,0.000,6.332,6.660,1.0000
1214.9252,496.4321,428.7954,0.0000,0.000,6.247,6.750,1.0000
1219.9266,500.9572,426.6651,0.0000,0.000,6.161,6.840,1.0000
1224.9285,505.5064,424.5858,0.0000,0.000,6.164,6.825,1.0000
1229.9305,510.0798,422.5600,0.0000,0.000,6.171,6.804,1.0000
1234.9322,514.6773,420.5900,0.0000,0.000,6.178,6.784,1.0000
1239.9336,519.2989,418.6783,0.0000,0.000,6.186,6.764,1.0000
1244.9345,523.9446,416.8273,0.0000,0.000,6.193,6.744,1.0000
1249.9348,528.6141,415.0389,0.0000,0.000,6.200,6.723,1.0000
1254.9351,533.3061,413.3100,0.0000,0.000,6.207,6.703,1.0000
1259.9360,538.0178,411.6344,0.0000,0.000,6.229,6.688,1.0000
1264.9377,542.7470,410.0060,0.0000,0.000,6.253,6.674,1.0000
1269.9404,547.4911,408.4185,0.0000,0.000,6.277,6.661,1.0000
1274.9440,552.2477,406.8657,0.0000,0.000,6.301,6.647,1.0000
1279.9483,557.0143,405.3414,0.0000,0.000,6.325,6.633,1.0000
1284.9532,561.7887,403.8403,0.0000,0.000,6.349,6.620,1.0000
1289.9582,566.5705,402.3622,0.0000,0.000,6.373,6.606,1.0000
1294.9632,571.3598,400.9086,0.0000,0.000,6.397,6.592,1.0000
1299.9681,576.1567,399.4809,0.0000,0.000,6.421,6.579,1.0000
1304.9726,580.9614,398.0808,0.0000,0.000,6.417,6.613,1.0000
1309.9768,585.7740,396.7096,0.0000,0.000,6.399,6.675,1.0000
1314.9803,590.5946,395.3690,0.0000,0.000,6.380,6.736,1.0000
1319.9833,595.4234,394.0604,0.0000,0.000,6.361,6.797,1.0000
1324.9856,600.2605,392.7853,0.0000,0.000,6.349,6.841,1.0000
1329.9873,605.1060,391.5452,0.0000,0.000,6.353,6.836,1.0000
1334.9884,609.9601,390.3417,0.0000,0.000,6.358,6.831,1.0000
1339.9888,614.8228,389.1762,0.0000,0.000,6.363,6.826,1.0000
1344.9888,619.6944,388.0503,0.0000,0.000,6.368,6.821,1.0000
1349.9885,624.5749,386.9654,0.0000,0.000,6.372,6.816,1.0000
1354.9879,629.4645,385.9229,0.0000,0.000,6.377,6.811,1.0000
